Item_Code|Item_Name|Manu_Code|Manu_Name|Sale_Qty|Bon_Qty|Dis_Perc|Dis_Amt|Spr_PTR|Stax_Perc|Sret_Qty|Pack_Size|OP_Bal|Cl_Bal|Acode|From_Date|To_Date
105233|MONOTRATE-20MG TAB            10'S|1211|SUN AZURA LIFE SCIENCE|570|0|0|384.81|29.64|4.00|-24|10'S|447.00|141.00|AIOCD6034|01/01/2009|31/01/2009
105234|MONOTRATE-40MG TAB            10'S|1211|SUN AZURA LIFE SCIENCE|20|0|0|7.61|47.57|4.00|0|10'S|23.00|3.00|AIOCD6034|01/01/2009|31/01/2009
105235|MONOTRATE-OD-25TAB            10'S|1211|SUN AZURA LIFE SCIENCE|20|0|0|11.59|30.42|4.00|-1|10'S|27.00|28.00|AIOCD6034|01/01/2009|31/01/2009
105238|GEMER FORTE 2                 10'S|1211|SUN AZURA LIFE SCIENCE|26|0|0|31.80|56.93|4.00|-4|10'S|12.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105239|MONOTRATE-OD-50TAB            10'S|1211|SUN AZURA LIFE SCIENCE|23|0|0|9.50|47.57|4.00|0|10'S|23.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105244|PRAZOPRESS 1MG TAB            10'S|1211|SUN AZURA LIFE SCIENCE|67|0|0|23.18|26.92|4.00|0|10'S|33.00|6.00|AIOCD6034|01/01/2009|31/01/2009
105246|OLMEZEST 40                   10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|87.34|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105248|RAPILIN 1MG TAB               10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|50.72|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105250|GEMER FORTE 1                 10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|38.99|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105258|COMBIPLET CAPS                10'S|1211|SUN AZURA LIFE SCIENCE|311|0|0|198.26|24.08|4.00|0|10'S|140.00|59.00|AIOCD6034|01/01/2009|31/01/2009
105259|REZULT-8MG TAB                10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|82.16|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105268|CARDIVAS 12.5 TAB             10'S|1211|SUN AZURA LIFE SCIENCE|263|0|0|303.96|42.56|4.00|-3|10'S|86.00|56.00|AIOCD6034|01/01/2009|31/01/2009
105269|CARDIVAS 25MG TAB             10'S|1211|SUN AZURA LIFE SCIENCE|50|0|0|42.59|70.97|4.00|0|10'S|95.00|45.00|AIOCD6034|01/01/2009|31/01/2009
105272|CARDIVAS 3.125 TAB            10'S|1211|SUN AZURA LIFE SCIENCE|353|0|0|188.64|21.84|4.00|0|10'S|22.00|314.00|AIOCD6034|01/01/2009|31/01/2009
105273|CARDIVAS 6.25 TAB             10'S|1211|SUN AZURA LIFE SCIENCE|337|0|0|324.33|30.42|4.00|-2|10'S|147.00|127.00|AIOCD6034|01/01/2009|31/01/2009
105280|MONOSPRIN 30MG TAB            10'S|1211|SUN AZURA LIFE SCIENCE|91|0|0|27.16|8.93|4.00|0|10'S|5.00|54.00|AIOCD6034|01/01/2009|31/01/2009
105282|MONOSPRIN 60MG TAB            10'S|1211|SUN AZURA LIFE SCIENCE|20|0|0|4.29|11.88|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105283|HYTROL -AM 10MG               10'S|1211|SUN AZURA LIFE SCIENCE|12|0|0|6.32|35.09|4.00|0|10'S|0.00|8.00|AIOCD6034|01/01/2009|31/01/2009
105285|MONOSPRIN-30-DSTAB            10'S|1211|SUN AZURA LIFE SCIENCE|44|0|0|20.37|11.70|4.00|0|10'S|0.00|16.00|AIOCD6034|01/01/2009|31/01/2009
105286|PRAZOPRESS 2MG TAB            10'S|1211|SUN AZURA LIFE SCIENCE|4|0|0|3.92|49.23|4.00|0|10'S|29.00|25.00|AIOCD6034|01/01/2009|31/01/2009
105288|MONOTRATE SR 30               10'S|1211|SUN AZURA LIFE SCIENCE|82|0|0|38.39|35.09|4.00|-4|10'S|74.00|2.00|AIOCD6034|01/01/2009|31/01/2009
105289|MONOTRATE SR 60               10'S|1211|SUN AZURA LIFE SCIENCE|18|0|0|9.68|53.81|4.00|-1|10'S|2.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105355|CLOPILET TAB                  10'S|1211|SUN AZURA LIFE SCIENCE|1576|0|0|1449.36|39.38|4.00|-4|10'S|638.00|524.00|AIOCD6034|01/01/2009|31/01/2009
105357|REZULT-2MG TAB                10'S|1211|SUN AZURA LIFE SCIENCE|342|0|0|257.95|34.31|4.00|-1|10'S|413.00|72.00|AIOCD6034|01/01/2009|31/01/2009
105358|REZULT-4MG TAB                10'S|1211|SUN AZURA LIFE SCIENCE|55|0|0|129.93|56.15|4.00|-18|10'S|49.00|22.00|AIOCD6034|01/01/2009|31/01/2009
105379|COMBIPLET DS                  10'S|1211|SUN AZURA LIFE SCIENCE|104|0|0|74.39|25.81|4.00|0|10'S|30.00|6.00|AIOCD6034|01/01/2009|31/01/2009
105380|GEMER 2                       10'S|1211|SUN AZURA LIFE SCIENCE|443|0|0|665.76|52.25|4.00|-3|10'S|271.00|31.00|AIOCD6034|01/01/2009|31/01/2009
105400|REZULT-M                      10'S|1211|SUN AZURA LIFE SCIENCE|46|0|0|46.95|39.77|4.00|0|10'S|50.00|54.00|AIOCD6034|01/01/2009|31/01/2009
105415|FIBATOR 5                     10'S|1211|SUN AZURA LIFE SCIENCE|80|0|0|119.09|71.75|4.00|-2|10'S|25.00|79.00|AIOCD6034|01/01/2009|31/01/2009
105424|DURACARD 2MG TAB              10'S|1211|SUN AZURA LIFE SCIENCE|29|0|0|22.64|49.91|4.00|-1|10'S|28.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105687|REZULT-M4                     10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|54.59|4.00|0|10'S|5.00|5.00|AIOCD6034|01/01/2009|31/01/2009
106024|CLOPILET 150                  10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|61.47|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
106071|FIBATOR EZ                    10'S|1211|SUN AZURA LIFE SCIENCE|38|0|0|41.42|109.18|4.00|-1|10'S|69.00|32.00|AIOCD6034|01/01/2009|31/01/2009
106289|GEMER P1                      10'S|1211|SUN AZURA LIFE SCIENCE|50|0|0|35.99|53.03|4.00|-3|10'S|42.00|0.00|AIOCD6034|01/01/2009|31/01/2009
106290|GEMER P2                      10'S|1211|SUN AZURA LIFE SCIENCE|93|0|0|165.56|67.85|4.00|0|10'S|39.00|6.00|AIOCD6034|01/01/2009|31/01/2009
106908|FIBATOR                       10'S|1211|SUN AZURA LIFE SCIENCE|307|0|0|684.88|99.82|4.00|-13|10'S|125.00|31.00|AIOCD6034|01/01/2009|31/01/2009
107233|TELIPRIL 2.5                  10'S|1211|SUN AZURA LIFE SCIENCE|16|0|0|12.53|56.93|4.00|0|10'S|18.00|2.00|AIOCD6034|01/01/2009|31/01/2009
107234|TELIPRIL 5                    10'S|1211|SUN AZURA LIFE SCIENCE|27|0|0|74.12|68.63|4.00|0|10'S|9.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107801|REZURON                       10'S|1211|SUN AZURA LIFE SCIENCE|58|0|0|138.23|83.45|4.00|-7|10'S|1.00|0.00|AIOCD6034|01/01/2009|31/01/2009
108080|TELIPRIL H 5                  10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|67.05|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
108184|TORLACTONE 10                 10'S|1211|SUN AZURA LIFE SCIENCE|58|0|0|66.92|41.33|4.00|0|10'S|22.00|29.00|AIOCD6034|01/01/2009|31/01/2009
108185|TORLACTONE 5                  10'S|1211|SUN AZURA LIFE SCIENCE|19|0|0|13.76|37.86|4.00|-3|10'S|2.00|16.00|AIOCD6034|01/01/2009|31/01/2009
108211|OLMEZEST 20                   10'S|1211|SUN AZURA LIFE SCIENCE|178|0|0|216.63|49.91|4.00|0|10'S|138.00|0.00|AIOCD6034|01/01/2009|31/01/2009
108212|OLMEZEST H 20                 10'S|1211|SUN AZURA LIFE SCIENCE|73|0|0|147.86|61.61|4.00|0|10'S|6.00|73.00|AIOCD6034|01/01/2009|31/01/2009
109347|TORLACTONE LS                 10'S|1211|SUN AZURA LIFE SCIENCE|22|0|0|11.86|29.64|4.00|0|10'S|23.00|1.00|AIOCD6034|01/01/2009|31/01/2009
109504|FIBATOR LS TAB                10'S|1211|SUN AZURA LIFE SCIENCE|24|0|0|29.70|87.34|4.00|0|10'S|9.00|15.00|AIOCD6034|01/01/2009|31/01/2009
112516|OLMEZEST AM                   10'S|1211|SUN AZURA LIFE SCIENCE|41|0|0|44.46|58.49|4.00|-1|10'S|7.00|22.00|AIOCD6034|01/01/2009|31/01/2009
113572|INAPURE 5                            10'S|1211|SUN AZURA LIFE SCIENCE|14|0|0|24.33|93.58|4.00|0|10'S|0.00|6.00|AIOCD6034|01/01/2009|31/01/2009
113573|INAPURE 7.5                         10'S|1211|SUN AZURA LIFE SCIENCE|4|0|0|7.25|120.88|4.00|0|10'S|0.00|26.00|AIOCD6034|01/01/2009|31/01/2009
100798|ADMENTA-10                    10'S|1212|SUN SYMBOISIS,|16|0|0|27.20|85.01|4.00|0|10'S|23.00|7.00|AIOCD6034|01/01/2009|31/01/2009
105208|LEVIPIL 250                   10'S|1212|SUN SYMBOISIS,|150|0|0|145.10|74.88|4.00|-12|10'S|92.00|33.00|AIOCD6034|01/01/2009|31/01/2009
105210|RIDAZINE 50MG TAB             10'S|1212|SUN SYMBOISIS,|10|0|0|6.78|33.89|4.00|0|10'S|10.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105214|CPZ-100                       10'S|1212|SUN SYMBOISIS,|460|0|0|44.76|4.96|4.00|-10|10'S|110.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105216|CPZ-50                        10'S|1212|SUN SYMBOISIS,|245|0|0|17.67|2.69|4.00|0|10'S|7.00|2.00|AIOCD6034|01/01/2009|31/01/2009
105218|ELIWEL-25MG TAB               10'S|1212|SUN SYMBOISIS,|15|0|0|4.76|23.79|4.00|0|10'S|16.00|21.00|AIOCD6034|01/01/2009|31/01/2009
105220|ELIWEL-10MG TAB               10'S|1212|SUN SYMBOISIS,|26|0|0|4.91|13.65|4.00|0|10'S|29.00|3.00|AIOCD6034|01/01/2009|31/01/2009
105221|QUTIPIN SR 100                10'S|1212|SUN SYMBOISIS,|33|0|0|62.31|42.11|4.00|0|10'S|36.00|3.00|AIOCD6034|01/01/2009|31/01/2009
105222|FLUVOXIN 100                  10'S|1212|SUN SYMBOISIS,|59|0|0|192.58|148.17|4.00|-4|10'S|42.00|7.00|AIOCD6034|01/01/2009|31/01/2009
105224|FLUVOXIN 50MG TAB             10'S|1212|SUN SYMBOISIS,|111|0|0|291.71|85.79|4.00|0|10'S|53.00|32.00|AIOCD6034|01/01/2009|31/01/2009
105226|NEXIPRIDE 100                 10'S|1212|SUN SYMBOISIS,|27|0|0|76.42|109.18|4.00|0|10'S|39.00|12.00|AIOCD6034|01/01/2009|31/01/2009
105228|LITHOSUN 300MG TAB            10'S|1212|SUN SYMBOISIS,|25|0|0|3.94|16.38|4.00|0|10'S|51.00|26.00|AIOCD6034|01/01/2009|31/01/2009
105236|LOBAZAM 20MG TAB              10'S|1212|SUN SYMBOISIS,|0|0|0|0.00|100.89|4.00|0|10'S|7.00|7.00|AIOCD6034|01/01/2009|31/01/2009
105237|LOBAZAM 5MG TAB               10'S|1212|SUN SYMBOISIS,|70|0|0|29.14|35.09|4.00|-12|10'S|32.00|19.00|AIOCD6034|01/01/2009|31/01/2009
105240|RIDAZIN 10MG TAB              10'S|1212|SUN SYMBOISIS,|0|0|0|0.00|8.21|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105241|RIDAZINE 25MG TAB             10'S|1212|SUN SYMBOISIS,|30|0|0|11.23|18.72|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105242|SIZODON 1MG TAB               10'S|1212|SUN SYMBOISIS,|80|0|0|27.12|15.36|4.00|-20|10'S|42.00|42.00|AIOCD6034|01/01/2009|31/01/2009
105243|SIZODON 2MG TAB               10'S|1212|SUN SYMBOISIS,|92|0|0|40.67|23.08|4.00|-23|10'S|74.00|25.00|AIOCD6034|01/01/2009|31/01/2009
105245|SIZODON 3MG TAB               10'S|1212|SUN SYMBOISIS,|18|0|0|16.77|29.95|4.00|0|10'S|16.00|8.00|AIOCD6034|01/01/2009|31/01/2009
105247|SIZODON FORTE TAB             10'S|1212|SUN SYMBOISIS,|119|0|0|115.20|36.81|4.00|-5|10'S|41.00|12.00|AIOCD6034|01/01/2009|31/01/2009
105249|SIZODON PLUS                  10'S|1212|SUN SYMBOISIS,|61|0|0|48.06|33.38|4.00|-2|10'S|20.00|1.00|AIOCD6034|01/01/2009|31/01/2009
105251|TRAPEX 1MG TAB                10'S|1212|SUN SYMBOISIS,|37|0|0|12.84|11.07|4.00|0|10'S|48.00|11.00|AIOCD6034|01/01/2009|31/01/2009
105253|TRAPEX 2MG TAB                10'S|1212|SUN SYMBOISIS,|45|0|0|21.61|16.38|4.00|0|10'S|17.00|52.00|AIOCD6034|01/01/2009|31/01/2009
105256|LOBAZAM 10MG TAB              10'S|1212|SUN SYMBOISIS,|71|0|0|150.23|62.39|4.00|-10|10'S|15.00|44.00|AIOCD6034|01/01/2009|31/01/2009
105260|OXETOL-300MG TAB              10'S|1212|SUN SYMBOISIS,|266|0|0|296.79|45.39|4.00|-2|10'S|77.00|203.00|AIOCD6034|01/01/2009|31/01/2009
105261|OXETOL-600MG TAB              10'S|1212|SUN SYMBOISIS,|16|0|0|11.81|84.34|4.00|0|10'S|38.00|22.00|AIOCD6034|01/01/2009|31/01/2009
105264|QUTIPIN-100MG TAB             10'S|1212|SUN SYMBOISIS,|129|0|0|127.03|38.99|4.00|-6|10'S|107.00|43.00|AIOCD6034|01/01/2009|31/01/2009
105265|QUTIPIN-200MG TAB             10'S|1212|SUN SYMBOISIS,|86|0|0|367.16|74.09|4.00|-5|10'S|22.00|1.00|AIOCD6034|01/01/2009|31/01/2009
105266|QUTIPIN-25MG TAB              10'S|1212|SUN SYMBOISIS,|230|0|0|120.42|21.06|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105267|QUTIPIN-50MG TAB              10'S|1212|SUN SYMBOISIS,|117|0|0|94.88|29.64|4.00|0|10'S|39.00|22.00|AIOCD6034|01/01/2009|31/01/2009
105270|ELIWEL 75MG TAB               10'S|1212|SUN SYMBOISIS,|10|0|0|3.24|41.10|4.00|-4|10'S|6.00|20.00|AIOCD6034|01/01/2009|31/01/2009
105271|FENTOIN-ER 100MG              10'S|1212|SUN SYMBOISIS,|14|0|0|3.09|11.04|4.00|0|10'S|14.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105275|MIRTAZ-15MG TAB               10'S|1212|SUN SYMBOISIS,|158|0|0|187.13|55.37|4.00|-1|10'S|30.00|53.00|AIOCD6034|01/01/2009|31/01/2009
105276|MIRTAZ-30MG TAB               10'S|1212|SUN SYMBOISIS,|6|0|0|0.00|108.40|4.00|0|10'S|24.00|18.00|AIOCD6034|01/01/2009|31/01/2009
105277|OXETOL-150MG TAB              10'S|1212|SUN SYMBOISIS,|185|0|0|218.98|27.30|4.00|0|10'S|59.00|114.00|AIOCD6034|01/01/2009|31/01/2009
105279|RIVAMER-1.5MG TAB             10'S|1212|SUN SYMBOISIS,|94|0|0|75.16|50.77|4.00|0|10'S|0.00|31.00|AIOCD6034|01/01/2009|31/01/2009
105281|RIVAMER-3MG CAPS              10'S|1212|SUN SYMBOISIS,|45|0|0|73.64|66.92|4.00|0|10'S|0.00|12.00|AIOCD6034|01/01/2009|31/01/2009
105284|TOPIROL 15                    10'S|1212|SUN SYMBOISIS,|0|0|0|0.00|23.77|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105287|BENFOMET                      10'S|1212|SUN SYMBOISIS,|30|0|0|62.68|63.95|12.50|0|10'S|7.00|27.00|AIOCD6034|01/01/2009|31/01/2009
105290|SIZODON-ORAL SUS              60ML|1212|SUN SYMBOISIS,|19|0|0|26.35|94.21|4.00|0|60ML|12.00|6.00|AIOCD6034|01/01/2009|31/01/2009
105291|TOPIROL -25 TAB               10'S|1212|SUN SYMBOISIS,|56|0|0|48.73|34.31|4.00|-3|10'S|53.00|40.00|AIOCD6034|01/01/2009|31/01/2009
105292|TOPIROL-50MG TAB              10'S|1212|SUN SYMBOISIS,|91|0|0|81.27|61.61|4.00|0|10'S|76.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105293|TRAZALON 25MG TAB             10'S|1212|SUN SYMBOISIS,|4|0|0|1.27|16.22|4.00|-1|10'S|0.00|27.00|AIOCD6034|01/01/2009|31/01/2009
105294|TRAZALON 50MG TAB             10'S|1212|SUN SYMBOISIS,|6|0|0|2.56|32.52|4.00|0|10'S|36.00|30.00|AIOCD6034|01/01/2009|31/01/2009
105295|TRAZINE-H TAB                 10'S|1212|SUN SYMBOISIS,|29|0|0|0.90|5.07|4.00|0|10'S|19.00|5.00|AIOCD6034|01/01/2009|31/01/2009
105297|TRAZINE-SC TAB                10'S|1212|SUN SYMBOISIS,|17|0|0|1.11|3.26|4.00|0|10'S|13.00|16.00|AIOCD6034|01/01/2009|31/01/2009
105381|NEXIPRIDE 25                  10'S|1212|SUN SYMBOISIS,|23|0|0|29.16|42.89|4.00|0|10'S|34.00|11.00|AIOCD6034|01/01/2009|31/01/2009
105382|MIRTAZ-7.5MG TAB              10'S|1212|SUN SYMBOISIS,|124|0|0|72.74|34.31|4.00|0|10'S|35.00|101.00|AIOCD6034|01/01/2009|31/01/2009
105397|LITHOSUN-SR 400MG             10'S|1212|SUN SYMBOISIS,|284|0|0|131.01|21.84|4.00|-1|10'S|225.00|22.00|AIOCD6034|01/01/2009|31/01/2009
105614|QUTIPIN 300MG TAB             10'S|1212|SUN SYMBOISIS,|19|0|0|50.70|101.38|4.00|-6|10'S|8.00|30.00|AIOCD6034|01/01/2009|31/01/2009
105615|PAXIDEP-CR-12.5MG             10'S|1212|SUN SYMBOISIS,|103|0|0|242.74|70.97|4.00|0|10'S|34.00|36.00|AIOCD6034|01/01/2009|31/01/2009
105616|PAXIDEP CR 25MG               10'S|1212|SUN SYMBOISIS,|58|0|0|160.50|96.70|4.00|0|10'S|16.00|28.00|AIOCD6034|01/01/2009|31/01/2009
105617|PAXIDEP CR 37.5MG             10'S|1212|SUN SYMBOISIS,|6|0|0|15.62|142.71|4.00|0|10'S|6.00|5.00|AIOCD6034|01/01/2009|31/01/2009
105720|DONAMEM 5                     10'S|1212|SUN SYMBOISIS,|20|0|0|19.65|70.19|4.00|-1|10'S|9.00|20.00|AIOCD6034|01/01/2009|31/01/2009
105721|THROMBOSPRIN CAP              10'S|1212|SUN SYMBOISIS,|13|0|0|4.80|25.41|4.00|0|10'S|0.00|11.00|AIOCD6034|01/01/2009|31/01/2009
105722|QUTIPIN SR 200                10'S|1212|SUN SYMBOISIS,|30|0|0|16.98|77.21|4.00|0|10'S|30.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105792|DONAMEM 10                    10'S|1212|SUN SYMBOISIS,|14|0|0|24.02|109.18|4.00|0|10'S|7.00|3.00|AIOCD6034|01/01/2009|31/01/2009
106200|TOPIROL-100MG                 10'S|1212|SUN SYMBOISIS,|16|0|0|20.03|112.30|4.00|0|10'S|0.00|14.00|AIOCD6034|01/01/2009|31/01/2009
106202|OXETOL C 150                  10'S|1212|SUN SYMBOISIS,|0|0|0|0.00|27.05|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
106565|ADMENTA-5                     10'S|1212|SUN SYMBOISIS,|80|0|0|76.21|44.45|4.00|-5|10'S|2.00|47.00|AIOCD6034|01/01/2009|31/01/2009
106976|LEVIPIL 500                   10'S|1212|SUN SYMBOISIS,|92|0|0|100.33|77.21|4.00|-2|10'S|90.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107044|ATTENTROL 10MG TAB            10'S|1212|SUN SYMBOISIS,|90|0|0|93.98|38.21|4.00|-3|10'S|57.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107045|ATTENTROL 18MG TAB            10'S|1212|SUN SYMBOISIS,|29|0|0|31.05|64.73|4.00|-2|10'S|2.00|5.00|AIOCD6034|01/01/2009|31/01/2009
107046|ATTENTROL 25MG TAB            10'S|1212|SUN SYMBOISIS,|28|0|0|58.68|88.90|4.00|0|10'S|9.00|16.00|AIOCD6034|01/01/2009|31/01/2009
107228|ETIREST 0.5                   10'S|1212|SUN SYMBOISIS,|107|0|0|58.09|22.69|4.00|-5|10'S|22.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107588|PRAMIPEX 0.125                10'S|1212|SUN SYMBOISIS,|131|0|0|35.12|23.40|4.00|0|10'S|60.00|9.00|AIOCD6034|01/01/2009|31/01/2009
107589|PRAMIPEX 0.25                 10'S|1212|SUN SYMBOISIS,|132|0|0|106.23|40.55|4.00|-7|10'S|4.00|9.00|AIOCD6034|01/01/2009|31/01/2009
107590|PRAMIPEX 0.5MG                10'S|1212|SUN SYMBOISIS,|69|0|0|121.84|65.51|4.00|-7|10'S|0.00|28.00|AIOCD6034|01/01/2009|31/01/2009
107757|ACUDRIN                       10'S|1212|SUN SYMBOISIS,|0|0|0|0.00|56.01|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
108734|OXETOL XR 150                 10'S|1212|SUN SYMBOISIS,|18|0|0|6.24|31.53|4.00|0|10'S|24.00|26.00|AIOCD6034|01/01/2009|31/01/2009
109004|SIZODON LS                    10'S|1212|SUN SYMBOISIS,|0|0|0|0.00|27.30|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109577|OXETOL XR 300MG               10'S|1212|SUN SYMBOISIS,|42|0|0|43.18|55.96|4.00|-10|10'S|32.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109578|RIVAMER 4.5MG CAP             10'S|1212|SUN SYMBOISIS,|0|0|0|0.00|84.62|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109734|SIZODON MD 0.5MG              10'S|1212|SUN SYMBOISIS,|85|0|0|28.33|11.07|4.00|0|10'S|26.00|1.00|AIOCD6034|01/01/2009|31/01/2009
109735|SIZODON MD 1MG                10'S|1212|SUN SYMBOISIS,|0|0|0|0.00|14.99|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109736|SIZODON 4MG TAB               10'S|1212|SUN SYMBOISIS,|17|0|0|25.45|37.43|4.00|0|10'S|17.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109737|TRIPHEN TAB                   10'S|1212|SUN SYMBOISIS,|48|0|0|7.51|10.14|4.00|0|10'S|48.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109753|QUTIPIN SR 50                 10'S|1212|SUN SYMBOISIS,|27|0|0|18.87|30.42|4.00|0|10'S|27.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109754|COBAMET-OD 1.5MG              10'S|1212|SUN SYMBOISIS,|0|0|0|0.00|67.77|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109755|LEVIPIL 750                   10'S|1212|SUN SYMBOISIS,|4|0|0|2.32|226.21|4.00|0|10'S|8.00|4.00|AIOCD6034|01/01/2009|31/01/2009
109756|OXETOL 450MG                  10'S|1212|SUN SYMBOISIS,|1|0|0|0.00|74.48|4.00|0|10'S|16.00|15.00|AIOCD6034|01/01/2009|31/01/2009
109757|PRAMIPEX 1                    10'S|1212|SUN SYMBOISIS,|15|0|0|14.30|102.46|4.00|0|10'S|12.00|9.00|AIOCD6034|01/01/2009|31/01/2009
109758|PROLINATE 25MG INJ             AMP|1212|SUN SYMBOISIS,|20|0|0|8.66|28.86|4.00|0|AMP|12.00|12.00|AIOCD6034|01/01/2009|31/01/2009
109759|SENORM 5MG INJ                VIAL|1212|SUN SYMBOISIS,|1|0|0|0.09|4.73|4.00|-7|VIAL|8.00|14.00|AIOCD6034|01/01/2009|31/01/2009
110801|QUTIPIN SR 400                10'S|1212|SUN SYMBOISIS,|4|0|0|10.92|136.48|4.00|0|10'S|17.00|13.00|AIOCD6034|01/01/2009|31/01/2009
112056|NEXIPRIDE 50                  10'S|1212|SUN SYMBOISIS,|83|0|0|117.03|62.27|4.00|-2|10'S|113.00|42.00|AIOCD6034|01/01/2009|31/01/2009
112249|ARAVON                        20ML|1212|SUN SYMBOISIS,|36|0|0|103.42|304.15|4.00|-3|20ML|112.00|79.00|AIOCD6034|01/01/2009|31/01/2009
112406|TRAZINE-S                     10'S|1212|SUN SYMBOISIS,|14|0|0|1.02|8.58|4.00|0|10'S|20.00|6.00|AIOCD6034|01/01/2009|31/01/2009
113424|LEVIPIL 1GR                       10'S|1212|SUN SYMBOISIS,|3|0|0|9.26|154.41|4.00|0|10'S|8.00|5.00|AIOCD6034|01/01/2009|31/01/2009
113647|PALIRIS 3                            7'S|1212|SUN SYMBOISIS,|6|0|0|1.55|19.36|4.00|0|7'S|0.00|44.00|AIOCD6034|01/01/2009|31/01/2009
113648|PALIRIS 6                             7'S|1212|SUN SYMBOISIS,|6|0|0|2.97|37.18|4.00|0|7'S|0.00|44.00|AIOCD6034|01/01/2009|31/01/2009
113649|PALIRIS 9                              7'S|1212|SUN SYMBOISIS,|1|0|0|0.00|51.90|4.00|0|7'S|0.00|19.00|AIOCD6034|01/01/2009|31/01/2009
113650|LOBAZAM MD 10                          10'S|1212|SUN SYMBOISIS,|8|0|0|7.81|65.06|4.00|0|10'S|0.00|12.00|AIOCD6034|01/01/2009|31/01/2009
113651|LOBAZAM MD 5                                10'S|1212|SUN SYMBOISIS,|8|0|0|4.37|36.40|4.00|0|10'S|0.00|22.00|AIOCD6034|01/01/2009|31/01/2009
103607|ZEPTOL CR 400                 10'S|1218|SUN SIRIUS|93|0|0|54.96|21.98|4.00|0|10'S|56.00|13.00|AIOCD6034|01/01/2009|31/01/2009
104647|STROCIT 500                   10'S|1218|SUN SIRIUS|133|0|0|1167.42|294.79|4.00|-7|10'S|102.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105040|ALZOLAM SR 0.5                10'S|1218|SUN SIRIUS|32|0|0|12.64|23.40|4.00|-2|10'S|22.00|2.00|AIOCD6034|01/01/2009|31/01/2009
105041|ALZOLAM SR 1MG                10'S|1218|SUN SIRIUS|16|0|0|8.98|28.08|4.00|-3|10'S|28.00|35.00|AIOCD6034|01/01/2009|31/01/2009
105042|ALZOLAM SR 1.5MG              10'S|1218|SUN SIRIUS|0|0|0|0.00|40.23|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105043|BETACAP TR 40MG               10'S|1218|SUN SIRIUS|187|0|0|108.30|27.37|4.00|0|10'S|87.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105044|BETACAP TR 80MG               10'S|1218|SUN SIRIUS|6|0|0|4.79|40.24|4.00|0|10'S|11.00|15.00|AIOCD6034|01/01/2009|31/01/2009
105062|NITROSUN 5MG                  10'S|1218|SUN SIRIUS|225|0|0|112.92|14.82|4.00|0|10'S|148.00|23.00|AIOCD6034|01/01/2009|31/01/2009
